"id","correct_name"
"2014/15/B/ST7/00471","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2014/15/N/ST6/04662","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2015/17/B/ST6/01867","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2015/17/B/ST7/03628","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2015/17/N/ST3/02276","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2015/17/N/ST7/03749","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2017/27/B/ST6/01743","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2017/27/N/ST6/01705","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2017/27/N/ST7/02484","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2018/31/B/ST7/01718","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/B/ST5/06427","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/B/ST8/07794","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/03/B/ST8/05970","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/B/ST5/06432","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/B/ST8/07451","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/B/ST8/07795","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/05/B/ST8/02723","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/03/B/ST5/02713","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/D/ST5/05859","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/03/B/ST8/05255","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/05/B/ST8/00129","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/07/B/ST8/03546","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/N/ST8/07425","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/N/ST8/07426","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/02/A/ST8/00280","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/07/B/NZ4/01468","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/07/B/ST8/03879","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/09/B/ST8/02043","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2014/15/B/ST5/02185","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/05/N/ST5/01462","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/05/N/ST8/03390","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/05/N/ST8/03403","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/05/N/ST8/03568","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/07/N/ST4/01837","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/07/N/ST8/01802","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/07/N/ST8/02174","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/07/N/ST8/03749","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/11/N/ST8/01169","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/09/N/ST8/02010","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/09/B/ST8/00150","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/11/N/ST8/01357","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/09/N/ST8/00309","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/09/N/ST8/04171","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/11/N/ST5/01391","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/11/B/ST5/02275","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/11/B/ST8/03758","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/11/N/ST8/01345","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/11/D/ST8/03272","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2015/17/N/ST8/00094","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2014/13/B/ST5/01924","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2014/13/B/ST8/01195","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2014/13/B/ST8/02973","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2014/13/B/ST8/04312","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2014/13/D/ST8/03243","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2014/14/M/ST5/00649","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2014/14/E/ST5/00763","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2015/19/N/ST8/00486","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/20/T/ST8/00204","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/21/B/ST8/00409","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/21/B/ST8/00449","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/21/B/ST8/00457","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/21/N/ST8/00184","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/21/N/ST8/00185","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/21/N/ST8/01268","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/21/N/ST8/01332","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/21/D/ST8/01685","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/21/D/ST8/01688","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/21/D/ST8/01692","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/22/E/ST8/00048","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/23/B/ST8/00163","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/23/B/ST8/00706","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/23/B/ST8/01197","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/23/B/ST8/01248","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/23/N/ST8/00274","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/23/D/ST8/00022","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/23/D/ST8/00024","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/23/D/ST8/00027","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2017/24/T/ST8/00041","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2017/24/C/ST8/00400","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2017/25/B/ST8/02217","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2017/25/B/ST8/02530","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2017/25/B/ST8/02549","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2017/25/B/ST8/02602","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2017/25/N/ST5/02319","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2017/26/D/ST8/00012","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2017/26/Z/ST8/01238","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2017/25/N/ST8/01593","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2014/15/B/ST8/02827","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2014/15/B/ST8/03921","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2015/17/B/ST8/01200","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2015/17/N/ST8/00226","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2015/19/B/ST5/01380","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2015/19/B/ST8/01094","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2015/19/N/ST8/00187","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2017/27/B/ST8/01173","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2017/27/N/ST8/01687","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2018/29/N/ST5/01543","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/B/ST8/07210","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/D/ST6/07178","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/03/B/ST8/05042","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/03/B/ST8/05473","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/N/ST7/02198","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/11/B/ST8/04294","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2015/17/N/ST7/03729","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/11/D/ST8/03387","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2014/13/B/ST7/00690","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2015/19/D/ST8/01905","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/21/D/ST8/01678","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/23/B/ST7/01440","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2015/17/B/ST8/03399","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2017/27/B/ST8/01822","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2018/29/B/ST8/02207","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/D/ST6/02023","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/03/B/ST8/06100","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/D/ST8/01681","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/D/ST8/03905","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/D/ST8/04087","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/D/ST8/04948","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/D/ST8/04984","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/05/B/ST8/00215","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/05/B/ST8/01797","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/N/ST8/03658","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/N/ST8/07077","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/N/ST8/07368","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/N/ST8/07373","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/03/B/ST8/05152","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/03/D/ST8/04041","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/03/D/ST8/04131","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/04/M/ST8/00706","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/05/D/ST8/02367","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/07/B/ST8/03392","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/07/N/ST8/00630","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/07/D/ST8/02737","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/09/B/ST8/00141","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/09/B/ST8/00145","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/09/B/ST8/01681","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/09/N/ST8/00250","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/09/N/ST8/04164","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2015/17/N/ST8/01024","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/11/B/ST8/00352","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/11/B/ST8/04409","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/11/N/ST8/00326","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/11/N/ST8/01207","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2014/13/B/ST8/03812","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2014/14/E/ST8/00332","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2015/19/B/ST8/01064","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2015/19/B/ST8/01070","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2015/19/B/ST8/01079","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2015/19/N/ST8/01157","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/21/B/ST8/00238","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/21/N/ST8/00091","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/21/N/ST8/00194","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/21/D/ST8/01690","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/23/G/ST5/04059","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2017/25/B/ST8/01823","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2017/25/N/ST8/02368","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2017/25/N/ST8/02542","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2017/26/D/ST8/00712","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2014/15/B/ST8/00086","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2014/15/B/ST8/00187","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2014/15/N/ST8/02625","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2015/17/B/ST8/00051","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2015/17/D/ST8/01278","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2015/19/N/ST8/01263","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2017/27/B/ST8/01471","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2017/27/B/ST8/02244","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2018/29/B/ST8/01206","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2018/29/N/ST8/01703","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2018/31/B/ST8/00622","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2018/31/N/ST8/01062","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/B/ST1/04056","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/03/B/ST1/00790","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/D/ST1/04104","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/D/ST1/04154","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/05/B/ST1/00355","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/N/ST1/02672","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2014/13/N/ST1/02370","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/21/B/ST1/02453","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2015/17/B/ST1/01259","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2015/19/D/ST1/01184","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/B/ST8/03012","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/03/B/ST8/05365","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/03/B/ST5/01495","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/N/ST5/02510","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/N/ST5/05509","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/03/N/ST5/04470","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/03/N/ST8/03886","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/04/S/ST5/00071","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/05/N/ST5/00327","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/07/B/ST8/04025","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/09/B/ST8/00211","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/11/D/ST5/03010","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2014/12/T/ST5/00680","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/21/B/ST8/00431","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/21/N/ST8/00222","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/23/D/ST8/00668","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/23/G/ST5/04058","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2017/25/N/ST8/01721","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2014/15/B/ST8/01528","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/03/B/ST8/05869","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/03/B/ST8/05217","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/B/ST8/01689","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/03/B/ST8/05020","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/D/ST8/06456","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/03/B/ST8/05012","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/05/B/ST8/00100","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/N/ST8/07054","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/09/B/ST8/00210","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/05/B/ST8/01564","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/04/M/ST8/00681","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/09/N/ST8/00256","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2015/18/M/ST8/00038","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/21/B/ST4/02135","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/21/N/ST4/00556","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2017/25/B/ST8/00150","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2017/26/E/HS3/00656","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2014/15/B/ST8/00206","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2018/31/B/ST8/01172","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/03/B/HS4/04152","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/N/HS4/01383","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/05/B/HS4/03625","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2012/05/B/HS4/00810","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/09/B/HS4/00501","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2013/11/B/ST8/04458","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2015/19/B/HS4/00088","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2015/19/B/HS4/01294","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2016/23/B/HS4/00616","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2015/19/P/HS4/02098","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/D/ST5/05743","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2014/13/B/ST1/01855","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/B/ST7/01877","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/N/ST6/05976","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
"2011/01/D/ST10/06958","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie"
