"id","subpanel","descriptors","descriptors_raw"
"2016/22/E/HS3/00373","HS3","HS3_8","HS3_8: Archeologia ( w tym: archeologia Grecji i Rzymu; archeologia Egiptu i Nubii, archeologia Bliskiego Wschodu, archeologia Nowego Świata, archeologia pradziejowa, archeologia protohistoryczna, archeologiawczesnośredniowieczna, archeologia średniowieczna i nowożytna"
"2016/22/E/HS3/00373","HS3","HS3_12","HS3_12: Dziedzictwo kulturowe (w tym: inwentaryzacja pamiątek i zabytków kultury, aktywność regionalistyczna)"
"2016/22/E/HS3/00479","HS3","HS3_4","HS3_4: Historia gospodarcza"
"2016/22/E/HS3/00486","HS3","HS3_8","HS3_8: Archeologia ( w tym: archeologia Grecji i Rzymu; archeologia Egiptu i Nubii, archeologia Bliskiego Wschodu, archeologia Nowego Świata, archeologia pradziejowa, archeologia protohistoryczna, archeologiawczesnośredniowieczna, archeologia średniowieczna i nowożytna"
"2016/22/E/HS3/00486","HS3","ST10_8","ST10_8: Paleontologia, stratygrafia, geochronologia"
"2016/22/E/HS3/00486","HS3","ST10_15","ST10_15: Paleoklimatologia, paleoekologia"
"2016/22/E/HS4/00129","HS4","HS4_1","HS4_1: Makroekonomia (w tym: równowaga ekonomiczna, wzrost gospodarczy, wahania koniunkturalne w globalnej gospodarce, ekonomia pracy)"
"2016/22/E/HS4/00129","HS4","HS4_4","HS4_4: Dynamika ludności i procesy demograficzne"
"2016/22/E/HS4/00464","HS4","HS4_1","HS4_1: Makroekonomia (w tym: równowaga ekonomiczna, wzrost gospodarczy, wahania koniunkturalne w globalnej gospodarce, ekonomia pracy)"
"2016/22/E/HS4/00464","HS4","HS4_11","HS4_11: Gospodarka publiczna, infrastruktura społeczna, administracja publiczna"
"2016/22/E/HS4/00464","HS4","HS4_14","HS4_14: Geografia społeczno-ekonomiczna"
"2016/22/E/HS5/00050","HS5","HS5_5","HS5_5: Prawo prywatne"
"2016/22/E/HS5/00050","HS5","HS5_11","HS5_11: Inne zagadnienia pokrewne"
"2016/22/E/HS5/00406","HS5","HS5_10","HS5_10: Bezpieczeństwo i obronność"
"2016/22/E/HS5/00406","HS5","HS5_11","HS5_11: Inne zagadnienia pokrewne"
"2016/22/E/HS5/00406","HS5","ST9_1","ST9_1: Fizyka Słońca i przestrzeni międzyplanetarnej"
"2016/22/E/HS5/00434","HS5","HS5_2","HS5_2: Prawo konstytucyjne, prawa człowieka, prawo i instytucje międzynarodowe"
"2016/22/E/HS5/00434","HS5","HS5_3","HS5_3: Prawo publiczne i socjalne, nauka o administracji"
"2016/22/E/HS5/00434","HS5","ST6_10","ST6_10: Technologie i systemy informatyczne, bazy danych, technologie internetowe w tym wyszukiwanie informacji i biblioteki cyfrowe"
"2016/22/E/HS6/00118","HS6","HS6_11","HS6_11: Pedagogika edukacji (szkolna, szkoły wyższej) i dydaktyka"
"2016/22/E/HS6/00118","HS6","HS6_4","HS6_4: Psychologia rozwoju, rodziny, wychowania i edukacji"
"2016/22/E/HS6/00119","HS6","HS6_4","HS6_4: Psychologia rozwoju, rodziny, wychowania i edukacji"
"2016/22/E/HS6/00119","HS6","HS6_3","HS6_3: Psychologia kliniczna, zdrowia, penitencjarna, rehabilitacji, neuropsychologia kliniczna"
"2016/22/E/HS6/00119","HS6","NZ4_10","NZ4_10: Neuroobrazowanie"
"2016/22/E/HS6/00139","HS6","HS6_1","HS6_1: Psychologia ogólna (w tym: procesów poznawczych, emocji, motywacji, osobowości, różnic indywidualnych), psychologia eksperymentalna, psycholingwistyka"
"2016/22/E/HS6/00139","HS6","HS6_5","HS6_5: Psychologia ewolucyjna i porównawcza, genetyka zachowania, psychofizjologia, neuropsychologia"
"2016/22/E/HS6/00144","HS6","HS6_20","HS6_20: Przestrzeń publiczna"
"2016/22/E/HS6/00144","HS6","HS6_18","HS6_18: Socjologia rozwoju: wymiar lokalny, regionalny, makrospołeczny"
"2016/22/E/HS6/00237","HS6","HS6_4","HS6_4: Psychologia rozwoju, rodziny, wychowania i edukacji"
"2016/22/E/HS6/00237","HS6","HS6_5","HS6_5: Psychologia ewolucyjna i porównawcza, genetyka zachowania, psychofizjologia, neuropsychologia"
"2016/22/E/HS6/00306","HS6","HS6_3","HS6_3: Psychologia kliniczna, zdrowia, penitencjarna, rehabilitacji, neuropsychologia kliniczna"
"2016/22/E/NZ1/00422","NZ1","NZ1_1","NZ1_1: Biologia molekularna"
"2016/22/E/NZ1/00422","NZ1","NZ1_2","NZ1_2: Biochemia"
"2016/22/E/NZ1/00422","NZ1","NZ2_7","NZ2_7: Bioinformatyka"
"2016/22/E/NZ1/00656","NZ1","NZ1_3","NZ1_3: Biofizyka"
"2016/22/E/NZ1/00656","NZ1","NZ1_2","NZ1_2: Biochemia"
"2016/22/E/NZ1/00656","NZ1","NZ1_5","NZ1_5: Inżynieria genetyczna"
"2016/22/E/NZ1/00673","NZ1","NZ1_3","NZ1_3: Biofizyka"
"2016/22/E/NZ1/00673","NZ1","NZ1_2","NZ1_2: Biochemia"
"2016/22/E/NZ2/00455","NZ2","NZ2_1","NZ2_1: Genetyka molekularna"
"2016/22/E/NZ2/00455","NZ2","NZ3_10","NZ3_10: Genetyka rozwoju roślin"
"2016/22/E/NZ3/00326","NZ3","NZ3_1","NZ3_1: Biologia komórki"
"2016/22/E/NZ3/00326","NZ3","NZ3_10","NZ3_10: Genetyka rozwoju roślin"
"2016/22/E/NZ3/00326","NZ3","NZ3_11","NZ3_11: Biologia rozwoju roślin"
"2016/22/E/NZ3/00341","NZ3","NZ3_1","NZ3_1: Biologia komórki"
"2016/22/E/NZ3/00341","NZ3","NZ1_1","NZ1_1: Biologia molekularna"
"2016/22/E/NZ3/00341","NZ3","NZ5_5","NZ5_5: Diagnostyka chorób człowieka"
"2016/22/E/NZ3/00342","NZ3","NZ3_11","NZ3_11: Biologia rozwoju roślin"
"2016/22/E/NZ3/00342","NZ3","ST6_12","ST6_12: Obliczenia naukowe, narzędzia modelowania i symulacji"
"2016/22/E/NZ3/00345","NZ3","NZ3_7","NZ3_7: Przekaźnictwo sygnału"
"2016/22/E/NZ3/00345","NZ3","ST4_4","ST4_4: Struktura i architektura molekularna"
"2016/22/E/NZ3/00345","NZ3","NZ1_9","NZ1_9: Biotechnologia"
"2016/22/E/NZ3/00405","NZ3","NZ3_4","NZ3_4: Starzenie"
"2016/22/E/NZ3/00405","NZ3","NZ3_7","NZ3_7: Przekaźnictwo sygnału"
"2016/22/E/NZ3/00405","NZ3","NZ3_3","NZ3_3: Apoptoza"
"2016/22/E/NZ3/00426","NZ3","NZ3_1","NZ3_1: Biologia komórki"
"2016/22/E/NZ3/00654","NZ3","NZ3_1","NZ3_1: Biologia komórki"
"2016/22/E/NZ3/00654","NZ3","NZ3_13","NZ3_13: Biologia rozwoju zwierząt"
"2016/22/E/NZ3/00654","NZ3","NZ3_14","NZ3_14: Inne zagadnienia pokrewne"
"2016/22/E/NZ4/00610","NZ4","NZ3_1","NZ3_1: Biologia komórki"
"2016/22/E/NZ4/00610","NZ4","NZ2_1","NZ2_1: Genetyka molekularna"
"2016/22/E/NZ4/00610","NZ4","NZ4_2","NZ4_2: Fizjologia"
"2016/22/E/NZ4/00650","NZ4","NZ4_2","NZ4_2: Fizjologia"
"2016/22/E/NZ4/00650","NZ4","NZ4_11","NZ4_11: Metabolizm"
"2016/22/E/NZ4/00650","NZ4","NZ4_12","NZ4_12: Inne zagadnienia pokrewne"
"2016/22/E/NZ4/00664","NZ4","NZ5_3","NZ5_3: Patogeneza chorób człowieka"
"2016/22/E/NZ4/00664","NZ4","NZ5_5","NZ5_5: Diagnostyka chorób człowieka"
"2016/22/E/NZ4/00664","NZ4","NZ4_5","NZ4_5: Patomorfologia"
"2016/22/E/NZ4/00665","NZ4","NZ5_3","NZ5_3: Patogeneza chorób człowieka"
"2016/22/E/NZ4/00665","NZ4","NZ4_11","NZ4_11: Metabolizm"
"2016/22/E/NZ4/00665","NZ4","ST4_6","ST4_6: Chemia analityczna"
"2016/22/E/NZ5/00270","NZ5","NZ5_1","NZ5_1: Etiologia chorób człowieka"
"2016/22/E/NZ5/00270","NZ5","NZ5_3","NZ5_3: Patogeneza chorób człowieka"
"2016/22/E/NZ5/00270","NZ5","NZ2_5","NZ2_5: Cytogenetyka"
"2016/22/E/NZ5/00332","NZ5","NZ6_4","NZ6_4: Bakteriologia"
"2016/22/E/NZ5/00332","NZ5","NZ1_2","NZ1_2: Biochemia"
"2016/22/E/NZ5/00332","NZ5","NZ5_3","NZ5_3: Patogeneza chorób człowieka"
"2016/22/E/NZ5/00381","NZ5","NZ5_3","NZ5_3: Patogeneza chorób człowieka"
"2016/22/E/NZ5/00381","NZ5","NZ4_4","NZ4_4: Patofizjologia ogólna"
"2016/22/E/NZ5/00383","NZ5","NZ5_5","NZ5_5: Diagnostyka chorób człowieka"
"2016/22/E/NZ5/00383","NZ5","NZ1_1","NZ1_1: Biologia molekularna"
"2016/22/E/NZ5/00383","NZ5","NZ3_1","NZ3_1: Biologia komórki"
"2016/22/E/NZ5/00470","NZ5","NZ5_3","NZ5_3: Patogeneza chorób człowieka"
"2016/22/E/NZ5/00470","NZ5","NZ5_1","NZ5_1: Etiologia chorób człowieka"
"2016/22/E/NZ5/00647","NZ5","NZ5_1","NZ5_1: Etiologia chorób człowieka"
"2016/22/E/NZ5/00647","NZ5","ST5_23","ST5_23: Chemia organiczna"
"2016/22/E/NZ5/00647","NZ5","NZ4_4","NZ4_4: Patofizjologia ogólna"
"2016/22/E/NZ5/00671","NZ5","NZ3_3","NZ3_3: Apoptoza"
"2016/22/E/NZ5/00671","NZ5","NZ5_7","NZ5_7: Leczenie chorób człowieka"
"2016/22/E/NZ5/00671","NZ5","NZ7_12","NZ7_12: Prewencja chorób człowieka"
"2016/22/E/NZ6/00336","NZ6","NZ6_1","NZ6_1: Odporność swoista i nieswoista"
"2016/22/E/NZ6/00336","NZ6","NZ6_4","NZ6_4: Bakteriologia"
"2016/22/E/NZ7/00266","NZ7","NZ7_14","NZ7_14: Farmacja, farmakoterapia, farmakologia"
"2016/22/E/NZ7/00266","NZ7","NZ7_16","NZ7_16: Inne zagadnienia pokrewne"
"2016/22/E/NZ7/00420","NZ7","NZ7_14","NZ7_14: Farmacja, farmakoterapia, farmakologia"
"2016/22/E/NZ7/00420","NZ7","NZ7_15","NZ7_15: Toksykologia"
"2016/22/E/NZ7/00420","NZ7","ST4_17","ST4_17: Fotochemia"
"2016/22/E/NZ7/00640","NZ7","NZ7_13","NZ7_13: Prewencja chorób zwierząt"
"2016/22/E/NZ7/00640","NZ7","NZ5_6","NZ5_6: Diagnostyka chorób zwierząt"
"2016/22/E/NZ7/00640","NZ7","NZ7_15","NZ7_15: Toksykologia"
"2016/22/E/NZ7/00641","NZ7","NZ7_14","NZ7_14: Farmacja, farmakoterapia, farmakologia"
"2016/22/E/NZ7/00641","NZ7","NZ5_7","NZ5_7: Leczenie chorób człowieka"
"2016/22/E/NZ7/00641","NZ7","NZ3_6","NZ3_6: Neurobiologia komórkowa"
"2016/22/E/NZ8/00340","NZ8","NZ8_4","NZ8_4: Różnorodność biologiczna"
"2016/22/E/NZ8/00340","NZ8","NZ8_2","NZ8_2: Ekologia"
"2016/22/E/NZ8/00340","NZ8","NZ9_8","NZ9_8: Mikrobiologia środowiskowa"
"2016/22/E/NZ8/00416","NZ8","NZ8_2","NZ8_2: Ekologia"
"2016/22/E/NZ8/00416","NZ8","NZ4_2","NZ4_2: Fizjologia"
"2016/22/E/NZ8/00416","NZ8","NZ8_12","NZ8_12: Zoologia"
"2016/22/E/NZ8/00417","NZ8","NZ8_1","NZ8_1: Biologia ewolucyjna"
"2016/22/E/NZ8/00417","NZ8","NZ8_4","NZ8_4: Różnorodność biologiczna"
"2016/22/E/NZ8/00417","NZ8","NZ8_10","NZ8_10: Taksonomia i filogenetyka"
"2016/22/E/ST1/00040","ST1","ST1_6","ST1_6: Topologia"
"2016/22/E/ST1/00448","ST1","ST1_10","ST1_10: Równania różniczkowe zwyczajne i układy dynamiczne"
"2016/22/E/ST1/00450","ST1","ST1_1","ST1_1: Logika i podstawy matematyki"
"2016/22/E/ST1/00450","ST1","ST1_6","ST1_6: Topologia"
"2016/22/E/ST1/00450","ST1","ST1_2","ST1_2: Algebra"
"2016/22/E/ST1/00574","ST1","ST1_2","ST1_2: Algebra"
"2016/22/E/ST1/00574","ST1","ST1_14","ST1_14: Kombinatoryka"
"2016/22/E/ST1/00574","ST1","ST1_4","ST1_4: Geometria algebraiczna i zespolona"
"2016/22/E/ST2/00013","ST2","ST2_2","ST2_2: Fizyka cząstek elementarnych"
"2016/22/E/ST2/00013","ST2","ST2_1","ST2_1: Fundamentalne oddziaływania i pola"
"2016/22/E/ST2/00555","ST2","ST2_7","ST2_7: Fizyka atomowa i molekularna"
"2016/22/E/ST2/00558","ST2","ST2_18","ST2_18: Układy złożone"
"2016/22/E/ST2/00558","ST2","ST2_14","ST2_14: Zjawiska nieliniowe"
"2016/22/E/ST2/00558","ST2","NZ8_1","NZ8_1: Biologia ewolucyjna"
"2016/22/E/ST2/00559","ST2","ST2_15","ST2_15: Fizyka ogólna (mechanika kwantowa, kwantowa informacja, zagadnienia interdyscyplinarne, ...)"
"2016/22/E/ST2/00559","ST2","ST2_16","ST2_16: Metrologia i metody pomiarowe"
"2016/22/E/ST3/00045","ST3","ST3_7","ST3_7: Półprzewodniki"
"2016/22/E/ST3/00045","ST3","ST3_9","ST3_9: Nadpłynność"
"2016/22/E/ST3/00045","ST3","ST2_8","ST2_8: Optyka i optyka kwantowa"
"2016/22/E/ST3/00458","ST3","ST3_15","ST3_15: ""Miękka"" materia skondensowana (ciekłe kryształy, polimery,...)"
"2016/22/E/ST3/00458","ST3","ST5_10","ST5_10: Nanomateriały: nanocząstki, nanorurki"
"2016/22/E/ST3/00458","ST3","NZ1_3","NZ1_3: Biofizyka"
"2016/22/E/ST3/00553","ST3","ST3_4","ST3_4: Transport w materii skondensowanej"
"2016/22/E/ST3/00553","ST3","ST3_5","ST3_5: Własności elektronowe materiałów i transportu"
"2016/22/E/ST3/00553","ST3","ST3_7","ST3_7: Półprzewodniki"
"2016/22/E/ST3/00560","ST3","ST3_11","ST3_11: Magnetyzm"
"2016/22/E/ST3/00560","ST3","ST3_5","ST3_5: Własności elektronowe materiałów i transportu"
"2016/22/E/ST4/00054","ST4","ST4_6","ST4_6: Chemia analityczna"
"2016/22/E/ST4/00054","ST4","ST4_8","ST4_8: Metody instrumentalne w chemii"
"2016/22/E/ST4/00446","ST4","ST4_5","ST4_5: Chemia i fizykochemia powierzchni"
"2016/22/E/ST4/00446","ST4","ST4_15","ST4_15: Chemia teoretyczna i obliczeniowa"
"2016/22/E/ST4/00446","ST4","ST10_4","ST10_4: Geochemia"
"2016/22/E/ST4/00461","ST4","ST4_4","ST4_4: Struktura i architektura molekularna"
"2016/22/E/ST4/00461","ST4","ST5_1","ST5_1: Właściwości strukturalne materiałów"
"2016/22/E/ST4/00461","ST4","ST4_1","ST4_1: Chemia fizyczna"
"2016/22/E/ST4/00478","ST4","ST4_3","ST4_3: Metody spektroskopowe i spektrometryczne"
"2016/22/E/ST4/00478","ST4","ST4_6","ST4_6: Chemia analityczna"
"2016/22/E/ST4/00478","ST4","ST4_8","ST4_8: Metody instrumentalne w chemii"
"2016/22/E/ST4/00543","ST4","ST4_7","ST4_7: Fizyka chemiczna"
"2016/22/E/ST4/00543","ST4","ST4_17","ST4_17: Fotochemia"
"2016/22/E/ST4/00543","ST4","ST4_3","ST4_3: Metody spektroskopowe i spektrometryczne"
"2016/22/E/ST4/00549","ST4","ST4_6","ST4_6: Chemia analityczna"
"2016/22/E/ST4/00549","ST4","NZ3_14","NZ3_14: Inne zagadnienia pokrewne"
"2016/22/E/ST4/00549","ST4","ST5_25","ST5_25: Inne zagadnienia pokrewne"
"2016/22/E/ST4/00550","ST4","ST4_12","ST4_12: Kataliza"
"2016/22/E/ST4/00550","ST4","ST4_5","ST4_5: Chemia i fizykochemia powierzchni"
"2016/22/E/ST4/00572","ST4","ST4_3","ST4_3: Metody spektroskopowe i spektrometryczne"
"2016/22/E/ST4/00572","ST4","ST4_6","ST4_6: Chemia analityczna"
"2016/22/E/ST4/00572","ST4","ST4_5","ST4_5: Chemia i fizykochemia powierzchni"
"2016/22/E/ST4/00573","ST4","ST4_15","ST4_15: Chemia teoretyczna i obliczeniowa"
"2016/22/E/ST4/00573","ST4","ST5_14","ST5_14: Chemia koordynacyjna"
"2016/22/E/ST4/00573","ST4","ST4_12","ST4_12: Kataliza"
"2016/22/E/ST5/00016","ST5","ST5_10","ST5_10: Nanomateriały: nanocząstki, nanorurki"
"2016/22/E/ST5/00016","ST5","ST5_12","ST5_12: Materiały ""inteligentne"" – materiały samoorganizujące się, materiały reagujące na bodźce zewnętrzne"
"2016/22/E/ST5/00016","ST5","ST5_24","ST5_24: Chemia nieorganiczna"
"2016/22/E/ST5/00046","ST5","ST5_23","ST5_23: Chemia organiczna"
"2016/22/E/ST5/00046","ST5","ST5_18","ST5_18: Kataliza homogeniczna i heterogeniczna"
"2016/22/E/ST5/00055","ST5","ST5_12","ST5_12: Materiały ""inteligentne"" – materiały samoorganizujące się, materiały reagujące na bodźce zewnętrzne"
"2016/22/E/ST5/00055","ST5","ST5_14","ST5_14: Chemia koordynacyjna"
"2016/22/E/ST5/00055","ST5","ST5_17","ST5_17: Chemia fazy skondensowanej"
"2016/22/E/ST5/00469","ST5","ST5_18","ST5_18: Kataliza homogeniczna i heterogeniczna"
"2016/22/E/ST5/00469","ST5","ST5_23","ST5_23: Chemia organiczna"
"2016/22/E/ST5/00472","ST5","ST5_1","ST5_1: Właściwości strukturalne materiałów"
"2016/22/E/ST5/00472","ST5","ST5_19","ST5_19: Metody badań właściwości materiałów"
"2016/22/E/ST5/00472","ST5","ST5_25","ST5_25: Inne zagadnienia pokrewne"
"2016/22/E/ST5/00529","ST5","ST4_5","ST4_5: Chemia i fizykochemia powierzchni"
"2016/22/E/ST5/00529","ST5","ST5_2","ST5_2: Materiały o strukturze ciała stałego"
"2016/22/E/ST5/00529","ST5","ST5_1","ST5_1: Właściwości strukturalne materiałów"
"2016/22/E/ST5/00530","ST5","ST4_2","ST4_2: Nanochemia"
"2016/22/E/ST5/00530","ST5","ST5_11","ST5_11: Synteza biomateriałów"
"2016/22/E/ST5/00530","ST5","ST5_8","ST5_8: Nowe materiały: tlenki, stopy, kompozyty, hybrydy organiczno-nieorganiczne, nadprzewodniki"
"2016/22/E/ST5/00531","ST5","ST5_3","ST5_3: Modyfikacja powierzchni materiałów"
"2016/22/E/ST5/00531","ST5","ST5_9","ST5_9: Materiały do konstrukcji sensorów"
"2016/22/E/ST5/00531","ST5","ST3_12","ST3_12: Nanofizyka: nanoelekronika, nanofotonika, nanomagnetyzm"
"2016/22/E/ST5/00537","ST5","ST5_23","ST5_23: Chemia organiczna"
"2016/22/E/ST5/00537","ST5","ST5_18","ST5_18: Kataliza homogeniczna i heterogeniczna"
"2016/22/E/ST5/00564","ST5","ST5_11","ST5_11: Synteza biomateriałów"
"2016/22/E/ST5/00564","ST5","ST5_24","ST5_24: Chemia nieorganiczna"
"2016/22/E/ST5/00564","ST5","ST5_19","ST5_19: Metody badań właściwości materiałów"
"2016/22/E/ST5/00566","ST5","ST5_23","ST5_23: Chemia organiczna"
"2016/22/E/ST5/00566","ST5","ST5_18","ST5_18: Kataliza homogeniczna i heterogeniczna"
"2016/22/E/ST5/00566","ST5","ST4_14","ST4_14: Reakcje chemiczne: mechanizmy, termodynamika, kinetyka i kataliza"
"2016/22/E/ST6/00041","ST6","ST6_4","ST6_4: Metody formalne, teoretyczne podstawy informatyki w tym informatyka teoretyczna"
"2016/22/E/ST6/00062","ST6","ST6_5","ST6_5: Kryptologia, prywatność i bezpieczeństwo, informatyka kwantowa"
"2016/22/E/ST6/00299","ST6","ST6_11","ST6_11: Uczenie maszynowe, statystyczne przetwarzanie danych i zastosowanie w przetwarzaniu sygnałów"
"2016/22/E/ST6/00299","ST6","ST6_4","ST6_4: Metody formalne, teoretyczne podstawy informatyki w tym informatyka teoretyczna"
"2016/22/E/ST6/00499","ST6","ST6_6","ST6_6: Algorytmika, algorytmy równoległe, rozproszone i sieciowe, algorytmiczna teoria gier"
"2016/22/E/ST7/00021","ST7","ST7_6","ST7_6: Technologie telekomunikacyjne, technologie wysokiej częstotliwości"
"2016/22/E/ST7/00021","ST7","ST7_4","ST7_4: Inżynieria systemów, sensoryka, automatyka"
"2016/22/E/ST7/00021","ST7","ST7_2","ST7_2: Elektrotechnika, elektronika: półprzewodniki, elementy i układy, systemy"
"2016/22/E/ST7/00102","ST7","ST7_5","ST7_5: Mikro- i nanoelektronika, optoelektronika"
"2016/22/E/ST7/00102","ST7","ST7_4","ST7_4: Inżynieria systemów, sensoryka, automatyka"
"2016/22/E/ST7/00102","ST7","ST5_9","ST5_9: Materiały do konstrukcji sensorów"
"2016/22/E/ST7/00526","ST7","ST7_5","ST7_5: Mikro- i nanoelektronika, optoelektronika"
"2016/22/E/ST7/00526","ST7","ST3_7","ST3_7: Półprzewodniki"
"2016/22/E/ST7/00526","ST7","ST7_2","ST7_2: Elektrotechnika, elektronika: półprzewodniki, elementy i układy, systemy"
"2016/22/E/ST8/00048","ST8","ST5_11","ST5_11: Synteza biomateriałów"
"2016/22/E/ST8/00048","ST8","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2016/22/E/ST8/00048","ST8","ST5_10","ST5_10: Nanomateriały: nanocząstki, nanorurki"
"2016/22/E/ST8/00068","ST8","ST8_3","ST8_3: Inżynieria obliczeniowa, komputerowe wspomaganie modelowania, projektowania i produkcji"
"2016/22/E/ST8/00068","ST8","ST8_4","ST8_4: Mechanika ciała stałego, mechanika płynów, termodynamika"
"2016/22/E/ST8/00068","ST8","ST8_7","ST8_7: Budowa maszyn (modelowanie, kształtowanie, obróbka)"
"2016/22/E/ST8/00517","ST8","ST8_3","ST8_3: Inżynieria obliczeniowa, komputerowe wspomaganie modelowania, projektowania i produkcji"
"2016/22/E/ST8/00517","ST8","ST8_4","ST8_4: Mechanika ciała stałego, mechanika płynów, termodynamika"
"2016/22/E/ST9/00037","ST9","ST9_14","ST9_14: Astronomia fal grawitacyjnych"
"2016/22/E/ST9/00037","ST9","ST9_12","ST9_12: Astrofizyka relatywistyczna - procesy wokół obiektów zwartych (białych karłów, gwiazd neutronowych i czarnych dziur)"
"2016/22/E/ST9/00037","ST9","ST9_17","ST9_17: Duże bazy danych: archiwizacja, przechowywanie i analiza"
"2016/22/E/ST9/00061","ST9","ST9_1","ST9_1: Fizyka Słońca i przestrzeni międzyplanetarnej"
"2016/22/E/ST9/00061","ST9","ST9_11","ST9_11: Astrofizyka wysokich energii - promieniowanie rentgenowskie i gamma, promienie kosmiczne, neutrina"
"2016/22/E/ST9/00061","ST9","ST9_12","ST9_12: Astrofizyka relatywistyczna - procesy wokół obiektów zwartych (białych karłów, gwiazd neutronowych i czarnych dziur)"
"2016/22/E/ST9/00109","ST9","ST9_2","ST9_2: Planety i małe ciała Układu Słonecznego"
"2016/22/E/ST9/00578","ST9","ST9_15","ST9_15: Kosmologia"
"2016/22/E/ST9/00578","ST9","ST2_11","ST2_11: Teoria względności i grawitacja"
"2016/22/E/ST9/00578","ST9","ST9_10","ST9_10: Gromady galaktyk i wielkoskalowa struktura Wszechświata"
"2016/22/Z/HS4/00629","HS4","HS4_14","HS4_14: Geografia społeczno-ekonomiczna"
"2016/22/Z/HS4/00629","HS4","HS4_15","HS4_15: Urbanistyka, gospodarka przestrzenna"
"2016/22/Z/HS4/00629","HS4","HS4_12","HS4_12: Warunki i jakość życia, dochody, ubóstwo"
"2016/22/Z/NZ8/00001","NZ8","NZ8_4","NZ8_4: Różnorodność biologiczna"
"2016/22/Z/NZ8/00001","NZ8","NZ8_2","NZ8_2: Ekologia"
"2016/22/Z/NZ8/00001","NZ8","NZ8_11","NZ8_11: Botanika"
"2016/22/Z/NZ8/00003","NZ8","NZ8_4","NZ8_4: Różnorodność biologiczna"
"2016/22/Z/NZ8/00003","NZ8","NZ8_14","NZ8_14: Inne zagadnienia pokrewne"
"2016/22/Z/NZ8/00003","NZ8","NZ9_6","NZ9_6: Naukowe podstawy ochrony przyrody"
"2016/22/Z/NZ8/00004","NZ8","NZ8_2","NZ8_2: Ekologia"
"2016/22/Z/NZ8/00121","NZ8","NZ8_2","NZ8_2: Ekologia"
"2016/22/Z/NZ8/00121","NZ8","NZ8_9","NZ8_9: Genetyka populacyjna"
"2016/22/Z/NZ8/00121","NZ8","NZ8_4","NZ8_4: Różnorodność biologiczna"
"2016/22/Z/ST1/00690","ST1","ST1_18","ST1_18: Zastosowania matematyki w innych naukach"
"2016/22/Z/ST1/00690","ST1","NZ6_4","NZ6_4: Bakteriologia"
"2016/22/Z/ST1/00690","ST1","ST1_16","ST1_16: Analiza numeryczna i obliczenia naukowe"
"2016/22/Z/ST5/00691","ST5","ST5_8","ST5_8: Nowe materiały: tlenki, stopy, kompozyty, hybrydy organiczno-nieorganiczne, nadprzewodniki"
"2016/22/Z/ST5/00691","ST5","ST5_17","ST5_17: Chemia fazy skondensowanej"
"2016/22/Z/ST5/00691","ST5","ST5_2","ST5_2: Materiały o strukturze ciała stałego"
"2016/22/Z/ST5/00692","ST5","ST5_11","ST5_11: Synteza biomateriałów"
"2016/22/Z/ST5/00692","ST5","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2016/22/Z/ST5/00692","ST5","NZ5_3","NZ5_3: Patogeneza chorób człowieka"
"2016/22/Z/ST5/00693","ST5","ST5_4","ST5_4: Cienkie warstwy"
"2016/22/Z/ST5/00693","ST5","ST5_3","ST5_3: Modyfikacja powierzchni materiałów"
"2016/22/Z/ST5/00693","ST5","ST5_19","ST5_19: Metody badań właściwości materiałów"
"2016/22/Z/ST8/00694","ST8","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2016/22/Z/ST8/00694","ST8","ST5_10","ST5_10: Nanomateriały: nanocząstki, nanorurki"
"2016/22/Z/ST8/00694","ST8","NZ1_8","NZ1_8: Inżynieria tkankowa"
"2016/23/B/HS1/00344","HS1","HS1_4","HS1_4: Logika, metodologia nauk, filozofia nauki"
